"Bobby Austin",Furman,SC,29,76.4,89.5,16.9,43.9,48.4,2.7,10.1,11.2,22.4,40,47,0.851,35,108,0.324,37,98,0.378,1,1.8,22.8,Sr,6-3,22,-0.10217,82.94,3,2013,428,all,,0.77777778,13,28,22,80,0.4643,0.2750,1,3,0.3333,,111.977,115.458,1.10745,131.535,-5.32261,-2.45532,-2.86728,-6.0486,30.5517,-3.45863,-2.58997,0.6897,2.5172,3.2069,1.4483,0.8966,0.3103,7.6207,"Wing G",6.86853
"Anthony Marshall",UNLV,MWC,34,85.3,107.7,18.8,54.2,57.54,2.5,10.3,33.5,24.8,86,127,0.677,81,148,0.547,36,101,0.356,1,2.1,51,Sr,6-3,3,2.99964,109.225,2.7,2013,951,all,85.2,2.13831520,56,82,25,66,0.6829,0.3788,3,3,1.0000,,94.9081,91.0936,4.12372,204.626,5.11336,3.05115,2.06221,4.7918,34.2647,2.21064,2.58116,0.7647,3.3824,4.1471,5.9118,1.2647,0.3529,10.4706,"Pure PG",5.00429
"Trevor Mbakwe",Minnesota,B10,34,62.1,107.5,22.8,56.5,58.64,15.7,24.4,9.6,22.6,97,158,0.614,121,213,0.568,0,1,0,6.7,1.7,73.8,Sr,6-8,32,2.97925,118.495,4,2013,1985,all,,0.52856032,88,126,33,87,0.6984,0.3793,31,36,0.8611,,91.4186,85.4285,3.48602,187.452,6.92684,2.73516,4.19168,6.32388,24.9118,4.16263,2.16126,3.2941,5.3824,8.6765,1.0882,0.6765,1.4412,9.9706,C,0.0735232
"Justin Hawkins",UNLV,MWC,34,55.8,93.6,14.3,39.9,42.6,3.4,8.6,14.3,16.5,26,41,0.634,30,72,0.417,26,101,0.257,2,3.6,23.7,Sr,6-3,31,0.346301,88.3731,2.7,2013,2201,all,43.4,1.90315847,20,38,10,34,0.5263,0.2941,1,1,1.0000,,91.9809,88.2842,2.91492,151.466,5.00731,0.830709,4.1766,3.55021,22.4118,-0.942351,4.49256,0.6765,1.8529,2.5294,1.7353,1.3824,0.4412,4.8235,"Combo G",7.64992
"Tony Johnson",Lafayette,Pat,33,78.7,119,23.2,59.5,63.31,2.4,12.7,33.5,18.4,89,110,0.809,135,238,0.567,29,62,0.468,0.7,3.7,36.7,Sr,6-0,3,4.16561,122.03,2.3,2013,2615,all,,2.16441386,93,144,42,94,0.6458,0.4468,0,0,,,102.026,102.388,2.56929,200.741,5.19518,4.96464,0.230538,5.69266,31.6061,4.21117,1.48149,0.6061,3.2424,3.8485,4.7879,1.9394,0.2121,13.5152,"Pure PG",3.63164
"Alex Smith","Bethune Cookman",MEAC,32,55,104.8,15.2,57.7,56.96,9.4,20.9,7.1,19.8,27,54,0.5,82,141,0.582,0,1,0,9.6,1.9,38,Sr,6-7,2,0.925796,96.0225,4.4,2013,3902,all,,0.63893334,62,99,20,42,0.6263,0.4762,31,34,0.9118,,95.7473,100.991,1.90315,158.602,2.12695,-1.86514,3.99209,0.854745,22.1875,-0.442838,1.29758,1.9688,3.6875,5.6562,0.7188,0.7188,1.8750,5.9688,PF/C,0.0835745
"Isaac Sosa",Canisius,MAAC,34,62.8,121.6,19.3,59,60.24,2.9,6.5,9.2,12.6,26,32,0.813,41,79,0.519,95,232,0.409,0.6,1.1,10.3,Sr,6-3,22,3.24767,121.134,2,2013,4377,all,48.0,1.05712064,16,29,25,50,0.5517,0.5000,0,0,,,109.277,109.291,1.4492,117.818,1.78756,4.75301,-2.96545,4.49415,25.3235,5.94789,-1.45374,0.6176,1.3824,2.0000,1.0882,0.4706,0.1471,11.5588,"Combo G",16.1409
"Kendall Timmons",Tulane,CUSA,34,73.9,98,18.6,40.3,49.17,5.3,13.2,15.3,20.7,116,170,0.682,71,177,0.401,8,29,0.276,1.1,2.7,82.5,Sr,6-5,22,1.22613,95.858,2.7,2013,4386,all,4.8,1.15623674,52,99,19,78,0.5253,0.2436,6,8,0.7500,,100.476,102.21,2.43028,180.522,0.859241,-0.0137614,0.873002,0.399911,29.5588,-0.239369,0.639281,1.3824,3.0000,4.3824,2.1765,1.2941,0.2647,8.2941,"Wing G",1.74341
"Anthony James","Northern Iowa",MVC,31,72.1,93.5,25.7,48.6,51.81,0.7,13.8,16.3,19.2,66,88,0.75,109,244,0.447,41,107,0.383,0.1,1.7,25.1,Sr,6-0,52,2.167,103.597,1.8,2013,4416,all,,0.84415638,49,80,60,164,0.6125,0.3659,0,0,,,98.5544,94.3781,3.46911,162.767,-0.830638,-0.976102,0.145464,0.212569,31.9677,-0.067887,0.280456,0.1613,3.5161,3.6774,2.0968,0.8710,0.0323,13.1290,"Combo G",6.82925
"Jordan Cyphers","Tennessee St.",OVC,30,70.9,112.4,19.1,48.5,55.99,3.2,6.1,7.3,14.4,103,118,0.873,42,107,0.393,59,162,0.364,1.5,1.2,43.9,Sr,6-4,45,2.53756,108.871,2.6,2013,4417,all,23.6,0.73807147,24,50,18,57,0.4800,0.3158,3,3,1.0000,,108.771,108.143,1.80508,121.311,-0.348538,2.24315,-2.59169,0.987309,29.5333,2.55799,-1.57068,0.8000,1.5667,2.3667,1.0333,0.6333,0.4000,12.1333,"Wing G",10.6312
"Andrey Semenov","James Madison",CAA,7,9.4,130.8,21.5,59,61.78,5.1,12.5,14.7,4.2,11,14,0.786,10,22,0.455,13,28,0.464,3.4,3.6,28,Sr,6-7,11,3.09055,130.224,4.7,2013,4469,all,,4.00035008,4,9,6,13,0.4444,0.4615,1,1,1.0000,,97.0275,99.5108,1.76098,26.8434,8.21177,7.22329,0.988479,8.23176,19.5714,6.61717,1.61459,0.8571,2.0000,2.8571,1.1429,1.1429,0.5714,10.0000,"Wing G",12.8061
"Frankie Sullivan",Auburn,SEC,32,76.5,92.2,28.9,43.7,49.37,1.7,13.1,22.1,20.4,113,143,0.79,92,201,0.458,56,202,0.277,1.1,2,35.5,Sr,6-1,23,2.18562,104.494,3.3,2013,4596,all,80.2,0.91836735,64,113,28,88,0.5664,0.3182,2,2,1.0000,,104.232,101.129,2.65044,161.417,-0.0663809,0.836914,-0.903295,0.459741,31.1875,1.38246,-0.922723,0.4688,3.4062,3.8750,2.8125,1.0312,0.2812,14.5312,"Combo G",12.2717
"Andrew Steele",Alabama,SEC,20,27.1,81.3,17.6,38.7,43.27,2.2,10.6,17.7,28.6,18,27,0.667,20,47,0.426,6,28,0.214,0.3,3.7,36,Sr,6-4,22,-0.169379,81.3138,3.2,2013,4856,all,84.2,1.09999998,12,20,8,26,0.6000,0.3077,0,0,,,93.6601,89.873,2.35633,67.5997,0.28359,-2.40277,2.68636,-1.16483,19.2000,-3.68927,2.52444,0.3500,1.6500,2.0000,1.6500,1.1000,0.0500,3.8000,"Combo G",4.6936
"Rotnei Clarke",Butler,A10,32,76.4,107.4,26.1,53.2,56.62,1.6,8.7,18.9,20.5,76,86,0.884,67,160,0.419,110,276,0.399,0.1,1.3,19.7,Sr,6-0,15,4.19222,120.041,2,2013,4860,all,88.8,0.93551722,27,50,40,110,0.5400,0.3636,0,0,,,102.354,98.0891,3.22674,155.258,3.9294,4.28423,-0.354835,5.2019,33.5625,5.51702,-0.315114,0.4375,2.4688,2.9062,2.7188,0.7188,0.0312,16.8750,"Combo G",15.8984
"Michael Davenport","St. Bonaventure",A10,28,26.7,89,16.5,41.1,44.84,2.8,10.5,16,24.2,11,13,0.846,18,43,0.419,8,30,0.267,0,2.5,17.8,Sr,6-5,45,0.0291769,84.6651,3.5,2013,4964,all,,1.23813335,8,16,10,27,0.5000,0.3704,2,2,1.0000,,106.746,102.835,0.884087,53.1342,-2.3385,-1.47578,-0.862724,-2.87001,11.1429,-2.56552,-0.304489,0.2500,0.9643,1.2143,0.9286,0.4643,0.0000,2.5357,"Combo G",5.7023
