"Sean Carter",Massachusetts,A10,37,70.3,105.5,14.7,56.8,56.74,10.2,13.3,4.9,20.2,65,121,0.537,117,206,0.568,0,0,0,3.9,1.3,58.7,Sr,6-9,54,1.50287,99.758,4.3,2012,113,all,25.0,0.50000000,112,180,5,26,0.6222,0.1923,54,59,0.9153,,98.1566,95.5056,3.00813,203.566,2.95242,0.414745,2.53768,0.742463,28.4865,-0.275269,1.01773,2.8108,3.7027,6.5135,0.7838,0.7027,1.0811,8.0811,C,0
"Kareem Nitoto","UC Riverside",BW,29,79,86.8,19.1,40.6,45.1,2.7,8.8,16.3,21.7,51,71,0.718,48,143,0.336,30,86,0.349,0.7,0.8,31,Sr,6-1,5,-0.0425168,83.9608,1.8,2012,122,all,26.8,1.09836461,29,52,19,91,0.5577,0.2088,5,5,1.0000,,104.003,104.392,2.4072,130.138,-2.59105,-2.45606,-0.134992,-3.20815,32.2759,-2.45889,-0.749253,0.7241,2.4828,3.2069,2.3103,0.4138,0.2069,8.1724,"Combo G",5.83477
"Jihad Ali","Georgia St.",CAA,33,81,101.5,20.8,46.7,49.33,4,16.6,8.9,12.7,56,77,0.727,117,267,0.438,40,112,0.357,2.1,2.8,20.3,Sr,6-5,14,1.90977,101.341,2.4,2012,157,all,,0.95744977,36,65,81,202,0.5538,0.4010,1,3,0.3333,,88.7167,89.6657,4.12267,216.765,2.05092,0.114301,1.93661,3.16384,32.8788,1.33657,1.82727,1.1212,4.8182,5.9394,1.3636,1.5152,0.5758,12.4242,"Wing G",6.30312
"Jay Threatt","Delaware St.",MEAC,24,81.4,107.1,18.2,42.5,49.75,1.7,9.9,33.3,18.8,62,76,0.816,59,131,0.45,12,50,0.24,0.5,5.1,42,Sr,5-11,4,2.17596,101.525,2,2012,161,all,,3.06388195,16,34,42,96,0.4706,0.4375,0,0,,,99.9615,105.772,2.60668,167.028,1.34508,1.88299,-0.537915,1.21161,37.4583,0.0490936,1.16252,0.5417,3.0417,3.5833,6.0000,2.9583,0.1667,9.0000,"Pure PG",3.62789
"Tim Abromaitis","Notre Dame",BE,2,5.5,82.1,28.3,33.3,40.85,3.2,18.5,15.1,18.1,8,9,0.889,10,19,0.526,0,11,0,0,0.9,30,Sr,6-8,21,1.20082,93.4554,3.7,2012,209,all,34.8,0.83333333,2,6,8,13,0.3333,0.6154,1,1,1.0000,,99.1078,87.9927,5.05761,12.5172,-5.53315,-4.15504,-1.3781,-2.76815,38.0000,-2.55607,-0.212083,1.0000,6.0000,7.0000,2.5000,0.5000,0.0000,14.0000,"Wing F",9.39372
"Malcolm White",LSU,SEC,29,21.3,86.5,22.3,46.2,45.79,8.6,15.7,4,19,15,36,0.417,42,91,0.462,0,0,0,3.1,1.1,39.6,Sr,6-9,5,0.250907,91.8331,5.3,2012,389,all,76.4,0.24996375,24,31,18,60,0.7742,0.3000,13,14,0.9286,,97.5584,93.6788,1.07796,47.8409,-3.14951,-3.682,0.53249,-2.13873,9.8276,-2.86078,0.72205,0.7931,1.3103,2.1034,0.1724,0.1724,0.2759,3.4138,C,0
"Bobby Austin",Furman,SC,28,66.7,97.4,16.4,52.1,55.45,2.9,9,11,26.4,33,41,0.805,37,79,0.468,34,90,0.378,1.9,1.8,24.3,Sr,6-3,22,0.578216,90.3767,3,2012,428,all,,0.70367108,12,18,25,61,0.6667,0.4098,0,0,,,103.805,105.384,2.01099,121.125,-0.186871,-0.88378,0.696908,-1.30143,27.6429,-1.21734,-0.0840895,0.6786,2.0357,2.7143,1.3571,0.7857,0.4643,7.4643,"Wing G",7.21198
"George Valentine",Winthrop,BSth,30,81.5,103.7,15.5,52.7,52.93,9.7,20.4,5.2,16.8,37,72,0.514,106,201,0.527,0,0,0,3.8,2.9,35.8,Sr,6-9,43,1.10118,94.0853,3.3,2012,438,all,,0.56098632,70,101,36,100,0.6931,0.3600,22,23,0.9565,,97.7615,98.1473,3.18946,202.159,2.17964,-1.09707,3.2767,0.387608,33.0000,-0.809252,1.19686,2.8333,5.0667,7.9000,0.7667,1.5333,0.9667,8.3000,C,0
"Ty Proffitt","Morehead St.",OVC,30,78.8,108,17.8,50.4,55.53,1.4,9,14.6,18.8,67,84,0.798,45,96,0.469,45,127,0.354,0,1.5,37.7,Sr,6-4,13,1.95667,102.25,1.9,2012,474,all,32.8,1.20831249,12,23,33,73,0.5217,0.4521,0,0,,,106.363,108.071,1.99788,126.31,-0.77882,0.799662,-1.57848,-0.583122,31.5000,0.720599,-1.30372,0.3333,2.0333,2.3667,1.9333,0.7000,0.0000,9.7333,"Combo G",8.81701
"Trevor Gaskins","Louisiana Tech",WAC,31,72.6,105.2,20.6,52.1,55.72,3.3,11.2,14.5,18.4,69,91,0.758,70,152,0.461,53,135,0.393,0,2.1,31.7,Sr,6-2,5,2.16259,105.145,3.3,2012,661,all,28.6,1.06560964,33,56,37,96,0.5893,0.3854,1,1,1.0000,,102.867,103.902,2.33423,158.168,1.50583,2.03317,-0.527341,1.11632,30.4516,1.4556,-0.339281,0.9032,2.8710,3.7742,2.0968,1.0645,0.0000,11.8710,"Combo G",8.39589
"Jabari Edwards","George Washington",A10,31,46.9,98.3,11.5,50,50.09,10.7,13.4,4.6,22.5,13,27,0.481,40,80,0.5,0,0,0,9,1.5,33.8,Sr,6-10,13,0.273742,88.5578,4.6,2012,715,all,57.8,0.58331177,32,46,8,34,0.6957,0.2353,7,9,0.7778,,101.882,98.5819,1.80579,107.115,3.32846,-1.28433,4.6128,-0.226335,18.7419,-2.24216,2.01583,1.7419,2.0000,3.7419,0.4516,0.4516,1.5484,3.0000,C,0
"Chris McEachin","Norfolk St.",MEAC,34,74.1,100.5,22.1,48.6,51.98,3,8.5,8.1,17.4,74,100,0.74,75,168,0.446,70,202,0.347,1.7,2.3,27,Sr,6-6,35,1.59292,99.8344,3.4,2012,732,all,,0.56713689,55,97,20,71,0.5670,0.2817,10,12,0.8333,,100.115,102.023,2.5022,174.836,0.113969,0.522241,-0.408273,0.336875,29.9706,0.527715,-0.19084,0.7647,2.3235,3.0882,1.1176,1.1765,0.4706,12.7647,"Wing G",11.5573
"Nick Martineau",BYU,WCC,17,3.5,110.9,12.8,59.1,59.09,0,9.4,14.8,18.5,0,0,0,2,7,0.286,3,4,0.75,0,1.2,0,Jr,6-0,14,0.122993,97.4478,0.9,2012,782,all,,2.00085035,0,0,2,7,,0.2857,0,0,,,99.6999,99.4912,0.252176,7.25553,-2.66309,-1.61856,-1.04453,-0.0703551,2.7059,-0.199004,0.128649,0.0000,0.2353,0.2353,0.2353,0.0588,0.0000,0.7647,"Scoring PG",4.71509
"Anthony Marshall",UNLV,MWC,33,78.9,101,23.8,47.3,52.85,4,13.5,26.3,23,115,160,0.719,118,236,0.5,19,74,0.257,2.2,2.7,51.6,Jr,6-3,3,2.68266,108.85,3,2012,951,all,85.2,1.44553355,90,156,28,80,0.5769,0.3500,29,31,0.9355,,93.9165,91.783,3.78466,211.293,3.98889,0.935373,3.05352,3.80064,32.1515,1.25371,2.54693,1.1212,3.9697,5.0909,4.4242,1.5152,0.6667,12.3636,"Combo G",4.01567
